14814<>2013/07/11 20:46:59<>AAA74058<>ラルド３<>あーなるほど<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14815<>2013/07/11 20:47:23<>AAA74058<>ラルド３<>それだったら、手札制限いらない気がします<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14816<>2013/07/11 20:47:29<>XLG77758<>すーぱーげすと☆<>貫通ブレイクなら、ブロックされても問題ないだろうし<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14817<>2013/07/11 20:50:11<>AAA74058<>ラルド３<>てか、エイラさんが消えた・・・<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14818<>2013/07/11 20:50:31<>XLG77758<>すーぱーげすと☆<>ちなみにラルドさん、エイラさんが気にしている他の人の意見というのは具体的に誰でしょうか？<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14819<>2013/07/11 20:52:43<>XLG77758<>すーぱーげすと☆<>あと、とりあえずミーティオガールを他の人のためにもＰ１０００にまずは調整したいｗ<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14820<>2013/07/11 20:53:13<>AAA74058<>ラルド３<>うちはそれでいいですけど　周りの人からは結構迷惑だとおもいますよ？ <>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14821<>2013/07/11 20:53:25<>AAA74058<>ラルド３<>↓これです<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14822<>2013/07/11 20:53:48<>XLG77758<>すーぱーげすと☆<>あぁ、そういう意味だったのかｗ<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14823<>2013/07/11 20:55:51<>XLG77758<>すーぱーげすと☆<>そしてラルドさん。捨てるカードを制限していたのは何か嫌なコンボを思いついたとか・・・？；<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14824<>2013/07/11 20:59:16<>AAA74058<>ラルド３<>いや、そういうわけではなく<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14825<>2013/07/11 20:59:46<>XLG77758<>すーぱーげすと☆<>単に発動しやすいと感じていたとｋ<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14826<>2013/07/11 21:00:20<>AAA74058<>ラルド３<>まあ、確かにPG捨てれば、インフェルノサインで出せたりしますけど・・<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14827<>2013/07/11 21:00:32<>AAA74058<>ラルド３<>まあ、そういうことです<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14828<>2013/07/11 21:02:48<>FTF46129<>ドSのエイラ<>帰ってきたです<>mnDFTaLHRtrgw<>218.223.109.195<>highfull<>12288147<><><>1<>
14829<>2013/07/11 21:02:58<>XLG77758<>すーぱーげすと☆<>おかえりーｗ<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
14830<>2013/07/11 21:03:06<>AAA74058<>ラルド３<>おかえりです<>74nB8yCCLTOiA<>60.153.107.1<><>77227971<><><>1<>
14831<>2013/07/11 21:03:10<>FTF46129<>ドSのエイラ<>お腹が痛くてトイレいってた<>mnDFTaLHRtrgw<>218.223.109.195<>highfull<>12288147<><><>1<>
14832<>2013/07/11 21:03:19<>XLG77758<>すーぱーげすと☆<>エイラさん、制限ナシでＷ抜きのＰ７０００になりそうですｗ<>42tn.xdmwTVvo<>27.98.8.13<><>95482453<><><>1<>
