1682<>2014/06/09 20:16:06<>GFR04123<>アンポンマン<>その声は・・！(・○・○<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><><>1<>
1683<>2014/06/09 20:16:43<>GFR04123<>アンポンマン<>○・○・)ガイキンマン！！(ﾀﾞﾚﾀﾞﾖ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><><>1<>
1684<>2014/06/09 20:19:17<>XLG77758<>ガイキンマン<>ガイギンマンの登場ＢＧＭはこちらからどうぞｗ(ｫｨ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1685<>2014/06/09 20:19:25<>XLG77758<>ガイキンマン<>ttp://www.youtube.com/watch?v=_52KOB5tucs<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1686<>2014/06/09 20:19:32<>RRJ48980<>ろろじ48980<>うわー、一体誰なんだー(棒)<>abFZSxKKdq5s6<>126.186.137.136<>highnonature<>90876189<><><>1<>
1687<>2014/06/09 20:27:41<>GOD20001<>00瑠(れおる）<>来てくれたのね、ガイキンマン！（迫真）<>a1wQeHmgc1Tk.<>126.60.207.23<>hirand<>47180040<><><>1<>
1688<>2014/06/09 20:45:55<>XLG77758<>ガイキンマン<>因みに登場時は○イ○ンマンのＵＦＯにガイギンガが乗っているところをイメージしてくれｗ(ぇ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1689<>2014/06/09 20:46:15<>XLG77758<>ガイキンマン<>決してシュールではない(笑)<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1690<>2014/06/09 21:35:57<>SYT06260<>ENTER.MΩ<>アイアンマン？<>337qQ6wK6czCM<>115.177.168.51<>full<>04377224<><><>1<>
1691<>2014/06/09 21:37:00<>SYT06260<>ENTER.MΩ<>あっ、<>337qQ6wK6czCM<>115.177.168.51<>full<>04377224<><><>1<>
1692<>2014/06/09 21:38:45<>SYT06260<>ENTER.MΩ<>説明しよう！推進の会とは本会を分かり易く言うのならデュエルマスターズの警察か自衛隊だと他の方には考えて欲しい。 つまり、本会はデュエマの公序良俗に努めていることを認識して欲しい。 主な活動はkatさん、メシス様のＣＧＩ運営の手伝いとかＤＭを世界に広めることだ！<>337qQ6wK6czCM<>115.177.168.51<>full<>04377224<><><>1<>
1693<>2014/06/09 22:21:22<>XLG77758<>ロリーティオ☆<>ところでエンターさん。龍解(システム上は覚醒だけど)のつなぎはエンターさんがやるのかな？<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1694<>2014/06/09 22:21:32<>ABC74058<>聖隷王　ラルド<>あ、げすとさんお疲れ様です<>74nB8yCCLTOiA<>118.15.153.139<><>92442280<><><>1<>
1695<>2014/06/09 22:22:02<>XLG77758<>ロリーティオ☆<>ついでにドラグハート系が超次元に対応してないからkatさんに伝えておいてｗ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1696<>2014/06/09 22:22:39<>XLG77758<>ロリーティオ☆<>更に言うと待ちきれないから代理でサイキックを種族に入れて超次元に対応しちゃっていいかな？ｗ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1697<>2014/06/09 22:23:20<>XLG77758<>ロリーティオ☆<>早速だけどデスシラズを使ってみたいｗ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1698<>2014/06/09 22:24:13<>XLG77758<>ロリーティオ☆<>ガイギンマンは置いといてｗ<>42tn.xdmwTVvo<>27.98.8.13<><>71079720<><>HEF81245<>1<>
1699<>2014/06/09 22:26:53<>ABC74058<>聖隷王　ラルド<>個人的にはエバーラスト使いたい<>74nB8yCCLTOiA<>118.15.153.139<><>92442280<><><>1<>
1700<>2014/06/09 22:47:20<>PIK21416<>codeⅥ　unlucky<>ＱＥＤが一番ロマンにあふれてる（確信）<>ge31cPNSj2idI<>122.18.51.149<>bag<>91797031<><><>1<>
1701<>2014/06/09 22:52:46<>SAO06260<>ENTER禊・副管理人<>あ、げすとさん、おつかれさまです<>337qQ6wK6czCM<>115.177.168.51<>kun<>04377224<><><>1<>
1702<>2014/06/09 22:53:20<>SAO06260<>ENTER禊・副管理人<>さすがに戻すのめんどいから超次元はやめよう…ｗ残念だけど　　　つなぎは俺がやるよ！<>337qQ6wK6czCM<>115.177.168.51<>kun<>04377224<><><>1<>
1703<>2014/06/10 15:36:50<>AAA01478<>瓜★獄寺<>&gt;&gt;1692　面白そうですねー<>hmkmREhRlC1PA<>125.15.60.54<><>60113033<><><>1<>
1704<>2014/06/10 16:14:23<>SAO06260<>ENTER禊・副管理人<>お、入ります？w<>337qQ6wK6czCM<>115.177.168.51<>kun<>04377224<><><>1<>
1705<>2014/06/10 17:55:24<>ALL10101<>justice<>入っちゃおうかな（ﾎﾞｿ<>19rmU97lV5hgw<>103.2.96.18<>wf<>91628246<><><>1<>
1706<>2014/06/10 20:16:42<>GOD20001<>00瑠(れおる）<>そんな簡単に入れるんですか？<>a1wQeHmgc1Tk.<>126.60.207.23<>hirand<>57463560<><><>1<>
1707<>2014/06/10 20:33:23<>SAO06260<>ENTER禊・副管理人<>面接さえ受ければいとも簡単に！〈ぇ<>337qQ6wK6czCM<>115.177.168.51<>kun<>04377224<><><>1<>
1708<>2014/06/10 20:40:00<>AAA01478<>瓜★獄寺<>会場はこちらになりますおっつぅ(*●ゝω・人・ωv●*)☆★ <>hmkmREhRlC1PA<>125.15.60.54<><>27863727<><><>1<>
