5341<>2014/08/24 22:53:03<>XGV45971<>凰牙＠ZERO<>ルールに沿えばおっしゃる通りなんでしょう。しかし、だからと言って気に食わなくなったら放置・無断退室等何でもありになりませんか？そんなのでは対戦相手なんていなくないませんか？ネット上でもある程度のマナーが大切だと思いますよ。<>11.ZM.oA46oV.<>153.217.75.211<><>54065009<><><>1<>
5346<>2014/08/24 23:11:20<>XGV45971<>凰牙＠ZERO<>挨拶をしないこと、ではなく突然相手に何も言わずに投了し、いなくなるプレイについて報告させていただきました。お知らせのページからコピーしてきたということは当然その上に書いてある「挨拶ひとつもできないような人が、まともであるとは思えないといったように捉えられること」を読んで認識したうえでおっしゃっている、ということでいいんですよね？ <>11.ZM.oA46oV.<>153.217.75.211<><>54065009<><><><>
5347<>2014/08/24 23:11:28<>XGV45971<>凰牙＠ZERO<> 確かにこの程度のことで迷惑報告したことはやりすぎたかもしれませんがルール上ではなくマナーの問題として私は皆さんに知らせようとして報告しました。 <>11.ZM.oA46oV.<>153.217.75.211<><>54065009<><><>1<>
5351<>2014/08/24 23:15:30<>SAO06260<>課題の覚醒者ENTER禊<>はいっ、じゃぁ相手を思いやってこれからはプレイするということで！この話は締めくくりましょう<>337qQ6wK6czCM<>115.177.168.51<>kun<>76311655<><><>1<>
5356<>2014/08/24 23:22:58<>XGV45971<>凰牙＠ZERO<>Dagonetさん＞対戦中にすみませんでしたm(_ _)m<>11.ZM.oA46oV.<>153.217.75.211<><>67740961<><><>1<>
5358<>2014/08/24 23:25:08<>KWA12345<>かわさき<>思いやりいいいいい＼(^o^)／ふぉおおおおおおおお<>mwIvRxw/9gV8I<>222.12.144.138<><>33414733<><><>1<>
5361<>2014/08/24 23:38:25<>MMB98746<>Dagonet<>凰牙＠ZERO〉いえ、本当に気にしないでください。誰が悪い訳でもないですし…<>naWbEhm4LE0Mg<>59.190.97.39<><>24874758<><><>1<>
5363<>2014/08/24 23:44:02<>CEO77882<>佐奈<>「挨拶」というのは相手に自分を信頼してもらうためにする行為です、デュエルの最初に行うシャッフルと同じだと考えてください<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5364<>2014/08/24 23:45:42<>CEO77882<>佐奈<>もし、悪気がないのに、「操作ミス」「無言放置」をしてしまうのは誰にでもあることです、そこで運命を分けるのが「普段から挨拶をしているか」「一緒にデュエルする仲間に信用されているか」ということなのです<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5365<>2014/08/24 23:47:41<>CEO77882<>佐奈<>運良く最短エクストラウィンのコンボができたとして、もしそのデュエルの前にシャッフルをしていなければ当然不正を疑われます、挨拶も同じ、「挨拶もしない奴が･･･」と、口に出さなくても、心の中ではそう思われているかもしれませんよ？<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5366<>2014/08/24 23:48:35<>SAO06260<>課題の覚醒者ENTER禊<>全面的に対戦に割り込んだ俺が悪いと思います　すいませんこの話は終わりに<>337qQ6wK6czCM<>115.177.168.51<>kun<>74698295<><><>1<>
5367<>2014/08/24 23:49:15<>CEO77882<>佐奈<>エンターさんは悪くないでしょ？ｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5368<>2014/08/24 23:50:34<>XGV45971<>凰牙＠ZERO<>元は俺が些細なことで迷惑行為としたのが原因なんです、、、申し訳ありません。。<>11.ZM.oA46oV.<>153.217.75.211<><>62200544<><><>1<>
5369<>2014/08/24 23:51:24<>CEO77882<>佐奈<>自分に言わせれば、しょうもないことで迷惑行為報告をするほうが迷惑ですよ、特に意地張って喧嘩腰になって不毛な言い争いをこの場でするやつとかね<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5370<>2014/08/24 23:52:42<>SAO06260<>課題の覚醒者ENTER禊<>いや、Dagonetさんと凰牙＠ZEROさんの対戦に割り込んだことについてｗ<>337qQ6wK6czCM<>115.177.168.51<>kun<>74698295<><><>1<>
5371<>2014/08/24 23:52:58<>CEO77882<>佐奈<>あーｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>70959714<><><>1<>
5372<>2014/08/24 23:56:35<>SAO06260<>課題の覚醒者ENTER禊<>ってか佐奈さんの言っていることは正論でみなにもちゃんと心に持ってほしいことなんだけど俺たち管理勢がこの問題をどう解決するかが問題なんだよねw　俺たちが「挨拶をしましょう」なんて言うとそれは強制したことになるし…<>337qQ6wK6czCM<>115.177.168.51<>kun<>14213379<><><>1<>
5373<>2014/08/24 23:57:48<>SAO06260<>課題の覚醒者ENTER禊<>強制したことになるというか　強制したことととらえられるかもしれない、か<>337qQ6wK6czCM<>115.177.168.51<>kun<>14213379<><><>1<>
5374<>2014/08/24 23:58:54<>CEO77882<>佐奈<>別にこのままでいいんじゃない？ｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>03620022<><><>1<>
5375<>2014/08/25 00:00:07<>XGV45971<>凰牙＠ZERO<>難しい・・・。<>11.ZM.oA46oV.<>153.217.75.211<><>62200544<><><>1<>
5376<>2014/08/25 00:01:13<>SAO06260<>課題の覚醒者ENTER禊<>ずっと迷惑行為に解決されないままほっとかれるって　　悲しくない…？<>337qQ6wK6czCM<>115.177.168.51<>kun<>14213379<><><>1<>
5377<>2014/08/25 00:02:05<>CEO77882<>佐奈<>俺が怒ってるのは毎回言うことだけど、「迷惑行為報告」のボタンの重みを理解して、全て責任をもって「俺の意見が正しい！」と胸を張って言える時だけにしろってことｗ<>saPB38cIBcA4M<>119.238.107.56<>handess<>03620022<><><>1<>
5378<>2014/08/25 00:02:51<>SAO06260<>課題の覚醒者ENTER禊<>さぁそれを全体に向けてもう一度<>337qQ6wK6czCM<>115.177.168.51<>kun<>14213379<><><>1<>
5379<>2014/08/25 00:03:17<>XGV45971<>凰牙＠ZERO<>！！<>11.ZM.oA46oV.<>153.217.75.211<><>72617019<><><>1<>
